        url;name
        https://uwaterloo.ca/astereae-lab/research/goldenrods/classification-and-illustrations/solidago-simplex/var-ontarioensis#:~:text=Solidago%20ontarioensis%20%28Ringius%29%20Semple%20%26%20Peirson%20is%20native,%28Ringius%29%20Ringius%20by%20Semple%20%26%20Cook%20%282006%20FNA%29.;Solidago ontarioensis
        https://www.prairiemoon.com/trillium-grandiflorum-large-flowered-trillium;Trillium grandiflorum
        https://www.wildflower.org/plants/result.php?id_plant=HETU;Helianthus tuberosus
        https://www.wildflower.org/plants/result.php?id_plant=trer3;Trillium erectum
        https://www.prairiemoon.com/hordeum-jubatum-squirrel-tail-grass;Hordeum jubatum
        https://www.wildflower.org/plants/result.php?id_plant=brka2;Bromus kalmii
        https://gobotany.nativeplanttrust.org/species/urtica/dioica/;Urtica gracilis
        https://www.prairiemoon.com/elymus-villosus-silky-wild-rye;Elymus villosus
        https://gobotany.nativeplanttrust.org/species/circaea/canadensis/;Circaea canadensis
        <p class=p3><span class=s1;Oclemena nemoralis</i></span></p>
        https://w.wildflower.org/plants/result.php?id_plant=PEGR5;Penstemon gracilis
        <p class=p3><span class=s1;Platanus occidentalis</i></span></p>
        https://gobotany.nativeplanttrust.org/species/rudbeckia/fulgida/;Rudbeckia speciosa Wenderoth
